Dependency,AvailNorm,throughNorm,successNorm,reliableNORM,compliantNorm,bestpracNorm,latencyNorm,documentNorm
0.025576,0.98925,0.04419,1.00000,0.48214,1.00000,0.53333,0.01218,0.06250
0.010903,0.83871,0.64884,0.94565,0.48214,0.83582,0.64444,0.00018,0.92708
0.016658,0.68817,0.36512,0.69565,0.71429,0.83582,0.75556,0.01467,0.01042
0.040221,0.95699,0.08140,0.98913,0.71429,1.00000,0.75556,0.01086,0.04167
0.953223,0.97849,0.05349,1.00000,0.71429,0.83582,0.26667,0.01153,0.34375
0.017702,1.00000,0.15814,1.00000,0.71429,0.67164,0.75556,0.00260,0.05208
0.075937,0.01075,0.12326,0.01087,0.48214,0.83582,0.42222,0.00238,0.36458
0.016254,0.87097,0.03023,0.95652,0.71429,0.67164,0.75556,0.00018,0.88542
0.049266,0.81720,0.44884,0.82609,0.83929,1.00000,0.48889,0.00091,0.59375
0.021932,0.91398,0.05349,0.96739,0.71429,1.00000,0.66667,0.00984,0.89583
0.052822,0.84946,0.02791,0.85870,0.35714,0.83582,0.35556,0.02164,0.10417
0.064773,0.86022,0.02558,0.94565,0.71429,1.00000,0.75556,0.00163,0.40625
0.004038,0.83871,0.11395,0.94565,0.71429,1.00000,0.66667,0.00018,0.98958
0.036061,0.86022,0.03488,0.94565,0.71429,1.00000,0.75556,0.00255,0.32292
0.064309,0.84946,0.04419,0.94565,0.60714,0.67164,0.60000,0.00622,0.03125
0.026148,0.86022,0.38605,0.95652,0.60714,0.83582,0.71111,0.01431,0.11458
0.009086,0.81720,0.83256,0.82609,0.71429,0.67164,0.55556,0.00042,0.02083
0.064410,0.82796,0.10698,0.82609,0.71429,0.83582,0.55556,0.01733,0.01042
0.046238,0.81720,0.44419,0.82609,0.89286,0.83582,0.91111,0.00187,0.09375
0.024330,0.93548,0.06744,0.97826,0.60714,0.67164,0.48889,0.00018,0.42708
0.059362,0.83871,0.57907,0.94565,0.71429,1.00000,0.66667,0.00453,0.02083
0.042478,0.22581,0.13488,0.22826,0.16071,0.67164,0.53333,0.00139,0.08333
0.020393,0.84946,0.35581,0.94565,0.71429,1.00000,0.75556,0.00356,0.41667
0.043088,0.87097,0.03721,0.95652,0.60714,1.00000,0.71111,0.01042,0.09375
0.197469,0.81720,0.02791,0.82609,0.71429,0.83582,0.55556,0.00091,0.06250
0.085235,0.98925,0.16512,0.96739,0.60714,0.67164,0.48889,0.00256,0.94792
0.038060,0.70968,0.09070,0.71739,0.71429,0.50746,0.75556,0.02502,0.41667
0.037071,0.87097,0.34651,0.95652,0.44643,1.00000,0.55556,0.00144,0.38542
0.058403,0.94624,0.19535,0.97826,0.71429,0.67164,0.66667,0.00248,0.02083
0.052273,0.58065,0.14419,0.57609,0.71429,0.83582,0.66667,0.02462,0.10417
0.063856,0.83871,0.05581,0.84783,0.35714,0.83582,0.35556,0.02745,0.03125
0.031633,0.98925,0.28372,1.00000,0.71429,1.00000,0.66667,0.00024,0.32292
0.101158,0.97849,0.33488,0.98913,0.71429,0.67164,0.75556,0.01322,0.03125
0.016759,0.96774,0.11163,0.98913,0.83929,1.00000,0.82222,0.00034,1.00000
0.043310,0.87097,0.09535,0.95652,0.48214,0.67164,0.42222,0.03400,0.02083
0.056535,0.69892,0.42558,0.69565,0.80357,0.83582,0.86667,0.02892,0.06250
0.029762,0.93548,0.04419,0.97826,0.71429,1.00000,0.75556,0.00178,0.34375
0.042767,0.22581,0.19302,0.23913,0.16071,0.67164,0.53333,0.00110,0.08333
0.067473,0.72043,0.06047,0.71739,0.71429,0.67164,0.75556,0.02695,0.91667
0.065823,0.60215,0.19302,0.59783,0.60714,0.83582,0.48889,0.01049,0.05208
0.075818,0.69892,0.13488,0.69565,0.71429,1.00000,0.75556,0.00115,0.07292
0.022277,0.98925,0.30000,1.00000,0.71429,1.00000,0.75556,0.00018,0.58333
0.034123,0.81720,0.41860,0.82609,0.89286,0.83582,0.91111,0.00598,0.08333
0.069781,0.86022,0.07907,0.94565,0.71429,1.00000,0.75556,0.00110,0.41667
0.039250,0.84946,0.23953,0.94565,0.71429,1.00000,0.66667,0.00026,0.92708
0.036465,0.93548,0.32558,0.97826,0.71429,1.00000,0.75556,0.00250,0.34375
0.024734,0.76344,0.15581,0.77174,0.48214,0.83582,0.64444,0.02041,0.89583
0.001827,0.88172,0.47907,0.95652,0.60714,1.00000,0.60000,0.00102,0.07292
0.059968,0.64516,0.10000,0.64130,0.60714,0.83582,0.48889,0.00040,0.40625
0.005956,0.69892,0.31628,0.69565,0.83929,0.83582,0.82222,0.00127,0.60417
0.042805,0.96774,0.19535,0.98913,0.60714,0.67164,0.17778,0.01053,0.09375
0.054264,0.67742,0.13023,0.67391,0.71429,0.83582,0.75556,0.00045,0.06250
0.017970,0.81720,0.42558,0.82609,0.71429,0.83582,0.66667,0.00284,0.65625
0.027595,0.60215,0.29302,0.59783,0.83929,1.00000,0.82222,0.00075,0.10417
0.006057,0.81720,0.58140,0.82609,0.80357,0.83582,0.86667,0.00066,0.05208
0.038605,0.84946,0.34186,0.94565,0.71429,1.00000,0.75556,0.00187,0.35417
0.064511,0.92473,0.23721,0.97826,0.71429,1.00000,0.75556,0.00018,0.07292
0.024593,0.97849,0.46512,1.00000,0.60714,1.00000,0.71111,0.00023,0.97917
0.055929,0.89247,0.56977,0.96739,0.71429,1.00000,0.66667,0.00501,0.05208
0.037723,0.91398,0.24884,0.96739,0.35714,0.83582,0.35556,0.00954,0.05208
0.114988,0.52688,0.07442,0.53261,0.60714,0.67164,0.71111,0.07518,0.95833
0.016961,0.89247,0.09302,0.90217,0.71429,0.67164,0.75556,0.00723,0.59375
0.022816,0.93548,0.17907,0.97826,0.71429,0.67164,0.75556,0.00195,0.04167
0.182265,0.97849,0.05349,0.98913,0.71429,0.67164,0.66667,0.11614,0.10417
0.493673,0.93548,0.12791,0.97826,0.71429,0.67164,0.75556,0.00042,0.09375
0.001609,0.47312,0.17907,0.47826,0.48214,0.83582,0.42222,0.00032,0.35417
0.030907,0.94624,0.22558,0.97826,0.00000,0.67164,0.20000,0.00521,0.10417
0.031801,0.69892,0.12093,0.69565,0.80357,0.25373,0.77778,0.00670,0.01042
0.034325,0.98925,0.67209,1.00000,0.83929,1.00000,0.82222,0.00042,0.97917
0.013932,0.89247,0.82791,0.96739,0.83929,1.00000,0.82222,0.00018,0.00000
0.008551,0.95699,0.44186,0.98913,0.60714,0.83582,0.17778,0.00588,0.89583
0.009173,0.37634,0.14884,0.38043,0.80357,0.83582,0.86667,0.00070,0.60417
0.319474,0.76344,0.06977,0.77174,0.71429,0.67164,0.75556,0.02204,0.04167
0.020494,0.41935,0.23023,0.41304,0.71429,0.83582,0.55556,0.00115,0.39583
0.043157,0.84946,0.16047,0.84783,0.35714,0.83582,0.35556,0.01444,0.01042
0.278894,0.86022,0.04651,0.86957,0.71429,0.67164,0.75556,0.01281,0.03125
0.011408,0.84946,0.20698,0.84783,0.71429,0.67164,0.75556,0.00066,0.36458
0.022479,0.88172,0.02558,0.88043,0.71429,0.67164,0.66667,0.01661,0.38542
1.000000,0.92473,0.03488,0.92391,0.71429,1.00000,0.66667,0.00332,0.04167
0.035284,0.87097,0.15814,0.95652,0.71429,1.00000,0.66667,0.00815,0.06250
0.024472,0.86022,0.35814,0.94565,0.71429,0.67164,0.26667,0.00144,0.32292
0.008444,0.87097,0.39535,0.95652,0.71429,0.67164,0.26667,0.00793,0.03125
0.056212,0.97849,0.04419,1.00000,0.60714,1.00000,0.71111,0.01071,0.08333
0.022917,0.37634,0.00000,0.36957,0.71429,0.83582,0.66667,0.00015,0.00000
0.016288,0.93548,0.06744,0.94565,0.80357,0.00000,0.86667,0.00183,0.03125
0.064814,0.94624,0.62558,0.97826,0.30357,0.83582,0.35556,0.02868,0.05208
0.022109,0.96774,0.21628,0.98913,0.48214,1.00000,0.64444,0.01455,0.07292
0.008884,0.97849,0.06279,1.00000,0.83929,1.00000,0.73333,0.00042,0.33333
0.122257,0.69892,0.12326,0.69565,0.60714,0.83582,0.48889,0.00598,0.41667
0.208104,0.60215,0.04186,0.60870,0.89286,0.83582,0.91111,0.18142,0.38542
0.164340,0.87097,0.08837,0.86957,0.60714,0.67164,0.60000,0.11501,0.92708
0.109537,0.76344,0.13721,0.76087,0.60714,0.50746,0.71111,0.09589,0.41667
0.014538,0.95699,0.34884,0.98913,0.48214,0.83582,0.64444,0.00018,0.01042
0.092475,0.96774,0.21163,0.98913,0.71429,1.00000,0.75556,0.00236,0.32292
0.054577,0.10753,0.08605,0.09783,0.16071,0.83582,0.26667,0.00483,0.03125
0.018818,0.59140,0.04186,0.58696,0.35714,0.50746,0.46667,0.00128,0.06250
0.147092,0.98925,0.10000,0.95652,0.83929,0.83582,0.73333,0.13532,0.04167
0.023038,0.56989,0.12558,0.57609,0.60714,0.67164,0.48889,0.00793,0.06250
0.012833,0.98925,0.32558,1.00000,0.71429,0.67164,0.66667,0.00024,0.93750
0.014639,0.90323,0.57674,0.96739,0.89286,0.83582,0.91111,0.00042,0.08333
0.003231,0.81720,0.48605,0.82609,0.48214,0.83582,0.42222,0.00091,0.05208
0.106250,0.84946,0.05814,0.94565,0.71429,0.83582,0.26667,0.00034,0.07292
0.008163,0.37634,0.12558,0.38043,0.80357,0.83582,0.86667,0.00073,0.64583
0.034123,0.88172,0.03023,0.95652,0.44643,1.00000,0.55556,0.00236,0.40625
0.019283,0.89247,0.05116,0.96739,0.71429,0.67164,0.26667,0.00429,0.88542
0.054920,0.37634,0.10233,0.38043,0.89286,0.83582,0.91111,0.00170,0.34375
0.001111,0.69892,0.31163,0.69565,0.71429,0.67164,0.75556,0.00054,0.10417
0.039130,0.87097,0.03488,0.95652,0.71429,1.00000,0.75556,0.00192,0.34375
0.037111,0.89247,0.33721,0.96739,0.44643,1.00000,0.55556,0.00197,0.35417
0.058958,0.97849,0.55349,0.98913,0.71429,1.00000,0.66667,0.00477,0.06250
0.039655,0.90323,0.03023,0.96739,0.44643,1.00000,0.55556,0.00168,0.32292
0.034224,0.84946,0.29302,0.84783,0.71429,0.50746,0.75556,0.01190,0.08333
0.014336,0.84946,0.40930,0.84783,0.71429,0.83582,0.75556,0.00079,0.07292
0.036124,0.80645,0.17907,0.80435,0.35714,0.83582,0.35556,0.01282,0.09375
0.057276,0.92473,0.24419,0.97826,0.71429,0.83582,0.26667,0.03279,0.37500
0.056131,1.00000,0.60698,1.00000,0.89286,0.83582,0.91111,0.00115,0.05208
0.016270,0.63441,0.09535,0.63043,0.71429,0.83582,0.66667,0.00054,0.08333
0.035066,0.97849,0.34884,0.98913,0.71429,0.67164,0.66667,0.00104,0.10417
0.073395,0.52688,0.12791,0.52174,0.83929,0.83582,0.82222,0.00199,0.58333
0.018172,0.87097,0.04651,0.88043,0.71429,1.00000,0.66667,0.00171,0.67708
0.048170,0.83871,0.09535,0.84783,0.35714,0.83582,0.35556,0.01974,0.06250
0.037448,0.96774,0.19535,0.98913,0.48214,0.67164,0.08889,0.00299,0.89583
0.000606,0.69892,0.45814,0.69565,0.71429,0.67164,0.75556,0.00079,0.04167
0.046642,0.81720,0.39767,0.82609,0.60714,0.83582,0.48889,0.00888,0.10417
0.028066,0.89247,0.31860,0.96739,0.60714,0.67164,0.60000,0.00042,0.07292
0.024431,1.00000,0.53953,1.00000,0.83929,0.83582,0.82222,0.00018,0.09375
0.050882,0.83871,0.23953,0.94565,0.71429,0.67164,0.66667,0.00042,0.90625
0.107972,0.41935,0.10465,0.42391,0.71429,0.83582,0.55556,0.02434,0.10417
0.090456,0.60215,0.17907,0.59783,0.60714,0.67164,0.48889,0.00107,0.11458
0.006259,0.84946,0.42326,0.84783,0.71429,0.83582,0.66667,0.00066,0.33333
0.009894,0.97849,0.47907,1.00000,0.30357,0.83582,0.60000,0.00066,0.04167
0.018475,0.84946,0.14651,0.84783,0.71429,0.50746,0.75556,0.02120,0.32292
0.009351,0.98925,0.41163,1.00000,0.60714,1.00000,0.60000,0.00228,0.07292
0.021605,0.83871,0.66744,0.94565,0.71429,1.00000,0.75556,0.00042,0.08333
0.017633,0.93548,0.16279,0.97826,0.71429,0.67164,0.75556,0.00236,0.09375
0.019131,0.89247,0.20000,0.95652,0.71429,1.00000,0.75556,0.00030,0.11458
0.035470,0.87097,0.27209,0.86957,0.60714,0.67164,0.48889,0.00220,0.08333
0.014134,0.83871,0.77209,0.94565,0.83929,1.00000,0.82222,0.00018,0.03125
0.060573,0.81720,0.45581,0.82609,0.48214,0.83582,0.42222,0.00211,0.09375
0.035617,0.97849,0.09070,0.98913,0.71429,1.00000,0.75556,0.00139,0.38542
0.075985,1.00000,0.27674,1.00000,0.80357,0.67164,0.86667,0.00646,0.06250
0.025845,0.81720,0.62558,0.82609,0.89286,0.83582,0.91111,0.00042,0.08333
0.038121,0.96774,0.07674,0.98913,0.71429,1.00000,0.75556,0.01091,0.05208
0.099744,0.69892,0.20233,0.69565,0.89286,0.83582,0.95556,0.00163,0.06250
0.004038,0.90323,0.63256,0.96739,0.89286,0.83582,0.95556,0.00332,0.07292
0.094226,0.60215,0.11163,0.60870,0.71429,0.83582,0.55556,0.00429,0.35417
0.173577,0.60215,0.10930,0.59783,0.89286,0.83582,0.91111,0.12208,0.40625
0.001211,0.69892,0.35116,0.69565,0.71429,0.67164,0.75556,0.00103,0.04167
0.043371,0.93548,0.04186,0.97826,0.60714,1.00000,0.71111,0.00907,0.00000
0.034460,0.20430,0.07442,0.19565,0.35714,0.67164,0.35556,0.01264,0.06250
0.056131,0.81720,0.35116,0.82609,0.89286,0.83582,0.91111,0.00864,0.38542
0.056586,0.76344,0.06279,0.77174,0.71429,0.67164,0.75556,0.00882,0.96875
0.014538,0.92473,0.69302,0.97826,0.89286,0.83582,0.91111,0.00066,0.03125
0.033719,0.93548,0.04419,0.97826,0.71429,1.00000,0.75556,0.00192,0.40625
0.036445,0.84946,0.26977,0.84783,0.71429,0.83582,0.75556,0.02385,0.93750
0.027460,0.84946,0.30465,0.94565,0.71429,0.67164,0.75556,0.00066,0.06250
0.013124,0.90323,0.21163,0.96739,0.60714,0.67164,0.71111,0.00018,0.08333
0.008177,0.84946,0.38837,0.94565,0.83929,1.00000,0.82222,0.00018,0.36458
0.055485,0.90323,0.03953,0.96739,0.60714,1.00000,0.71111,0.01071,0.10417
0.383530,0.92473,0.07674,0.97826,0.71429,0.67164,0.75556,0.00936,0.95833
0.101359,0.94624,0.08140,0.97826,0.48214,1.00000,0.64444,0.01008,0.87500
0.058891,0.15054,0.08372,0.14130,0.48214,0.67164,0.64444,0.00246,0.05208
0.031571,0.47312,0.18372,0.46739,0.60714,0.50746,0.71111,0.01794,0.07292
0.042502,0.92473,0.38837,0.97826,0.71429,0.67164,0.66667,0.00320,0.97917
0.089784,0.83871,0.15116,0.94565,0.71429,0.67164,0.75556,0.00252,0.06250
0.334113,1.00000,0.02093,1.00000,0.71429,0.67164,0.75556,0.00024,0.08333
0.048257,0.87097,0.31163,0.95652,0.71429,1.00000,0.75556,0.00149,0.36458
0.099037,0.69892,0.16512,0.69565,0.71429,0.67164,0.75556,0.00501,0.64583
0.048661,0.93548,0.28837,0.97826,0.71429,1.00000,0.75556,0.00202,0.35417
0.106205,0.78495,0.05116,0.78261,0.35714,0.50746,0.57778,0.00163,0.06250
0.060371,0.87097,0.05116,0.88043,0.71429,0.67164,0.26667,0.05694,0.93750
0.042280,1.00000,0.04186,1.00000,0.60714,1.00000,0.71111,0.01028,0.00000
0.071315,0.90323,0.25349,0.96739,0.44643,1.00000,0.55556,0.00202,0.41667
0.053573,0.49462,0.13721,0.50000,0.60714,0.83582,0.48889,0.00285,0.11458
0.015664,0.94624,0.30698,0.98913,0.60714,0.83582,0.71111,0.00778,0.94792
0.020595,0.69892,0.24651,0.69565,0.60714,0.67164,0.71111,0.00042,0.08333
0.017702,0.88172,0.04651,0.95652,0.71429,0.67164,0.26667,0.00936,0.05208
0.004442,0.87097,0.66279,0.95652,0.71429,0.83582,0.26667,0.00042,0.95833
0.008480,0.82796,0.16279,0.82609,0.48214,0.83582,0.42222,0.00356,0.09375
0.025845,1.00000,0.10233,1.00000,0.71429,0.67164,0.66667,0.00424,0.00000
0.036251,0.86022,0.22791,0.94565,0.60714,0.67164,0.71111,0.00808,0.88542
0.014225,0.96774,0.30698,0.98913,0.71429,0.67164,0.66667,0.00027,0.96875
0.970925,0.93548,0.03721,0.94565,0.71429,1.00000,0.66667,0.00582,0.10417
0.056303,0.89247,0.22791,0.96739,0.69643,0.83582,0.80000,0.00034,0.03125
0.027965,0.84946,0.32326,0.84783,0.71429,0.83582,0.75556,0.01661,0.00000
0.638068,0.44086,0.03256,0.43478,0.69643,0.83582,0.80000,0.00555,0.60417
0.018273,0.76344,0.19302,0.76087,0.71429,0.83582,0.66667,0.00151,0.66667
0.053305,0.13978,0.09070,0.14130,0.16071,1.00000,0.35556,0.00179,0.90625
0.028469,0.84946,0.46744,0.84783,0.71429,0.83582,0.75556,0.00042,0.02083
0.036506,0.89247,0.02791,0.95652,0.71429,1.00000,0.75556,0.00173,0.40625
0.101763,0.90323,0.46977,0.96739,0.71429,1.00000,0.75556,0.08689,0.35417
0.029782,0.70968,0.07209,0.71739,0.71429,0.50746,0.66667,0.00030,0.60417
0.068095,0.52688,0.12326,0.53261,0.48214,0.67164,0.64444,0.01099,0.07292
0.416139,0.84946,0.11628,0.84783,0.83929,0.50746,0.88889,0.01322,0.66667
0.031135,0.95699,0.03256,0.98913,0.71429,1.00000,0.75556,0.00178,0.36458
0.042250,0.67742,0.08605,0.67391,0.60714,0.83582,0.60000,0.00157,0.97917
0.019216,0.92473,0.10930,0.97826,0.60714,1.00000,0.71111,0.00071,0.88542
0.032992,0.96774,0.05116,0.98913,0.71429,1.00000,0.75556,0.00144,0.33333
0.042805,0.52688,0.18605,0.53261,0.71429,0.67164,0.82222,0.00048,0.04167
0.020595,0.81720,0.48372,0.82609,0.60714,0.83582,0.48889,0.00066,0.09375
0.035415,0.95699,0.03488,0.98913,0.71429,1.00000,0.75556,0.00264,0.31250
0.040534,0.97849,0.05116,1.00000,0.69643,0.00000,0.80000,0.00219,0.08333
0.017566,0.90323,0.62326,0.96739,0.71429,0.67164,0.75556,0.00187,0.67708
0.053870,0.92473,0.30000,0.97826,0.71429,1.00000,0.75556,0.00149,0.36458
0.023486,0.96774,0.21163,0.96739,0.48214,1.00000,0.53333,0.00065,0.93750
0.055140,0.83871,0.05349,0.84783,0.35714,0.83582,0.35556,0.02591,0.07292
0.027684,0.56989,0.17209,0.57609,0.48214,0.83582,0.53333,0.02513,0.90625
0.015749,0.84946,0.20000,0.84783,0.71429,0.67164,0.75556,0.00042,0.04167
0.055929,0.81720,0.33023,0.82609,0.71429,0.83582,0.55556,0.00670,0.06250
0.028469,0.97849,0.79767,0.98913,0.89286,1.00000,0.91111,0.00187,0.08333
0.005553,0.98925,0.56279,1.00000,0.71429,0.67164,0.66667,0.00525,0.90625
0.046520,0.90323,0.03256,0.96739,0.60714,1.00000,0.71111,0.01226,0.02083
0.036667,0.92473,0.02326,0.97826,0.71429,1.00000,0.75556,0.00124,0.33333
0.061987,0.94624,0.53721,0.97826,0.71429,1.00000,0.66667,0.00429,0.04167
0.039777,0.96774,0.05814,0.98913,0.71429,1.00000,0.75556,0.00095,0.39583
0.022412,0.69892,0.19070,0.69565,0.71429,0.67164,0.75556,0.00417,0.63542
0.051386,0.88172,0.17442,0.88043,0.48214,1.00000,0.53333,0.03315,0.03125
0.013528,0.98925,0.02326,1.00000,0.71429,0.67164,0.66667,0.00026,0.60417
0.329317,0.60215,0.08837,0.60870,0.60714,0.67164,0.71111,0.05775,0.05208
0.051304,0.82796,0.02791,0.82609,0.35714,0.83582,0.35556,0.02565,0.07292
0.101158,0.96774,0.23488,0.98913,0.71429,0.67164,0.75556,0.00042,0.90625
0.049589,0.88172,0.05116,0.95652,0.71429,1.00000,0.75556,0.00907,0.08333
0.032306,0.87097,0.08372,0.95652,0.48214,1.00000,0.64444,0.01516,0.62500
0.024229,0.92473,0.10698,0.97826,0.48214,1.00000,0.53333,0.01093,0.22917
0.017364,0.98925,0.17209,1.00000,0.83929,0.83582,0.73333,0.00054,0.06250
0.120917,0.84946,0.15581,0.94565,0.83929,1.00000,0.80000,0.00084,0.01042
0.028946,0.83871,0.24884,0.94565,0.71429,1.00000,0.55556,0.00308,0.03125
0.631215,0.92473,0.05116,0.97826,0.71429,0.67164,0.26667,0.00965,0.05208
0.032011,0.22581,0.13256,0.22826,0.48214,0.67164,0.26667,0.01168,0.88542
0.049012,0.83871,0.09070,0.83696,0.35714,0.83582,0.35556,0.01623,0.06250
0.026517,0.86022,0.03256,0.95652,0.71429,0.83582,0.26667,0.00010,0.11458
0.007370,0.86022,0.55116,0.94565,0.71429,0.83582,0.26667,0.00447,0.97917
0.028621,0.52688,0.19302,0.52174,0.48214,0.83582,0.42222,0.00091,0.01042
0.246802,0.32258,0.06512,0.32609,0.60714,0.83582,0.48889,0.01075,0.00000
0.044259,0.91398,0.31628,0.96739,0.44643,1.00000,0.55556,0.00226,0.41667
0.022008,0.90323,0.04186,0.96739,0.60714,0.67164,0.48889,0.00298,0.02083
0.006897,0.98925,0.50698,1.00000,0.80357,0.83582,0.86667,0.00391,0.10417
0.084760,0.83871,0.15581,0.94565,0.48214,0.67164,0.42222,0.03312,0.41667
0.064814,0.81720,0.38837,0.82609,0.89286,0.83582,0.95556,0.00115,0.07292
0.027638,0.98925,0.06744,1.00000,0.71429,1.00000,0.82222,0.00030,0.97917
0.077534,0.84946,0.22326,0.84783,0.71429,0.67164,0.75556,0.00054,0.89583
0.056979,0.88172,0.08837,0.95652,0.44643,0.83582,0.42222,0.00028,0.60417
0.058756,0.88172,0.16279,0.95652,0.60714,0.67164,0.60000,0.00779,0.11458
0.011711,0.95699,0.65581,0.98913,0.48214,0.83582,0.64444,0.00018,0.90625
0.186970,0.94624,0.25581,0.97826,0.44643,1.00000,0.15556,0.00139,0.04167
0.022109,0.84946,0.24651,0.84783,0.71429,0.67164,0.75556,0.01806,0.06250
0.052699,0.81720,0.61395,0.82609,0.89286,0.83582,0.91111,0.00066,0.03125
0.041493,0.59140,0.13953,0.59783,0.71429,0.83582,0.55556,0.00118,0.05208
0.028873,0.86022,0.27907,0.94565,0.71429,0.67164,0.66667,0.01328,0.07292
0.004038,0.84946,0.93023,0.94565,0.71429,1.00000,0.75556,0.00018,0.09375
0.013326,0.92473,0.79302,0.97826,0.60714,1.00000,0.77778,0.00042,0.06250
0.033800,0.91398,0.04186,0.96739,0.71429,1.00000,0.75556,0.00144,0.40625
0.251783,0.93548,0.18837,0.97826,0.60714,1.00000,0.71111,0.29848,0.04167
0.012014,0.84946,0.30698,0.84783,0.71429,0.67164,0.75556,0.00066,0.37500
0.031819,0.94624,0.21628,0.95652,0.35714,0.83582,0.35556,0.00123,0.08333
0.030551,1.00000,0.27209,1.00000,0.60714,1.00000,0.60000,0.00144,0.05208
0.062492,0.84946,0.39070,0.84783,0.71429,0.83582,0.75556,0.06516,0.95833
0.022850,0.90323,0.41860,0.91304,0.71429,1.00000,0.66667,0.00111,0.66667
0.119531,0.91398,0.04651,0.96739,0.30357,0.67164,0.35556,0.00356,0.00000
0.006605,0.90323,0.52326,0.96739,0.60714,0.83582,0.17778,0.00368,0.94792
0.193633,0.81720,0.32326,0.82609,0.89286,0.83582,0.91111,0.01419,0.65625
0.019989,0.81720,0.56977,0.82609,0.89286,0.83582,0.91111,0.00284,0.62500
0.067782,0.90323,0.10000,0.96739,0.71429,0.67164,0.82222,0.00045,0.65625
0.037919,0.97849,0.33721,1.00000,0.44643,1.00000,0.55556,0.00216,0.42708
0.595638,0.52688,0.05349,0.53261,0.48214,0.83582,0.42222,0.50536,0.10417
0.020595,0.88172,0.42093,0.95652,0.71429,0.67164,0.75556,0.00018,0.58333
0.035577,0.97849,0.01860,1.00000,0.44643,1.00000,0.55556,0.00168,0.41667
0.025441,0.89247,0.46512,0.96739,0.44643,0.67164,0.55556,0.00018,0.09375
0.054072,0.88172,0.31163,0.95652,0.71429,1.00000,0.75556,0.00153,0.42708
0.027817,0.52688,0.05814,0.54348,0.60714,0.67164,0.71111,0.00910,0.59375
0.034850,0.91398,0.37442,0.96739,0.71429,1.00000,0.75556,0.00134,0.35417
0.024734,0.68817,0.46744,0.69565,0.83929,1.00000,0.62222,0.00127,0.01042
0.057747,0.81720,0.55349,0.82609,0.89286,0.83582,0.91111,0.00211,0.68750
0.029832,0.91398,0.10698,0.96739,0.71429,0.67164,0.75556,0.00036,0.03125
0.014538,0.98925,0.71163,1.00000,0.60714,1.00000,0.71111,0.00018,0.40625
0.095908,0.92473,0.23953,0.97826,0.71429,0.67164,0.75556,0.01540,0.38542
0.043411,1.00000,0.47674,1.00000,0.44643,1.00000,0.55556,0.00018,0.03125
0.038000,0.92473,0.04884,0.97826,0.71429,1.00000,0.75556,0.00144,0.31250
0.016153,0.83871,0.56744,0.94565,0.71429,1.00000,0.66667,0.00719,0.10417
0.027151,0.52688,0.21163,0.53261,0.60714,0.67164,0.60000,0.00712,0.02083
0.040602,0.68817,0.14651,0.68478,0.35714,0.83582,0.35556,0.01775,0.04167
0.068953,0.29032,0.11628,0.29348,0.89286,0.83582,0.91111,0.00086,0.06250
0.017364,0.90323,0.16047,0.90217,0.60714,0.67164,0.35556,0.00183,0.03125
0.074101,0.81720,0.34651,0.82609,0.60714,0.83582,0.48889,0.00139,0.36458
0.058581,0.06452,0.11628,0.05435,0.60714,0.67164,0.48889,0.00597,0.37500
0.021605,0.81720,0.39070,0.82609,0.60714,0.83582,0.71111,0.00236,0.03125
0.050102,0.60215,0.18140,0.60870,0.71429,0.67164,0.66667,0.00389,0.94792
0.043411,0.91398,0.30233,0.96739,0.83929,0.67164,0.82222,0.00018,0.39583
0.048616,0.84946,0.07209,0.84783,0.35714,0.83582,0.35556,0.01657,0.06250
0.043679,0.87097,0.07674,0.86957,0.83929,0.67164,0.73333,0.01210,0.10417
0.015345,0.91398,0.65814,0.96739,0.83929,0.83582,0.82222,0.00139,0.07292
0.030650,0.98925,0.02093,1.00000,0.71429,1.00000,0.75556,0.00158,0.41667
0.059261,0.62366,0.17907,0.63043,0.71429,0.50746,0.75556,0.00316,0.02083
0.035435,1.00000,0.03256,1.00000,0.71429,0.67164,0.66667,0.00018,0.92708
0.021403,0.98925,0.38372,1.00000,0.71429,0.67164,0.75556,0.01008,0.96875
0.017144,0.90323,0.31395,0.96739,0.60714,1.00000,0.60000,0.00018,0.63542
0.042199,0.84946,0.18372,0.84783,0.71429,0.67164,0.66667,0.01793,0.93750
0.018051,0.88172,0.43721,0.95652,0.71429,0.67164,0.75556,0.00023,0.36458
0.043815,0.82796,0.04186,0.83696,0.71429,0.83582,0.55556,0.00163,0.02083
0.000202,0.94624,0.04651,0.98913,0.71429,0.67164,0.75556,0.00030,0.05208
0.014301,0.70968,0.19535,0.70652,0.89286,0.25373,0.91111,0.00054,0.64583
0.082986,0.81720,0.31860,0.82609,0.71429,1.00000,0.55556,0.00091,0.63542
0.027193,0.33333,0.20000,0.33696,0.80357,0.25373,0.86667,0.00317,0.08333
0.018844,0.93548,0.10233,0.94565,0.80357,0.00000,0.86667,0.00079,0.10417
0.053708,0.81720,0.62326,0.82609,0.89286,0.83582,0.91111,0.00018,0.01042
0.819962,0.96774,0.10698,0.97826,0.83929,1.00000,0.82222,0.00018,0.66667
0.022412,0.93548,0.39535,0.97826,0.71429,1.00000,0.66667,0.00054,0.00000
0.080966,0.92473,0.19767,0.97826,0.60714,0.67164,0.60000,0.00012,0.90625
0.053339,0.83871,0.07674,0.83696,0.35714,0.83582,0.35556,0.01917,0.03125
